Track ID,Name,Artist,Album Artist,Album,Genre,Comments,Kind,Size,Total Time,Track Number,Year,Bit Rate,Track Count,Composer,Publisher,Location,File Folder Count,Library Folder Count,Date Modified,Date Added
7167,Red green blue 5,Key G,Key G,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,4442232,109000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CKey_G_-_Red_green_blue_5.mp3,-1,-1,2013-09-13T05:36:39Z,2023-10-23T02:10:02Z
7168,Caramel condition,Ko0x,Ko0x,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,7208952,179000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CKo0x_-_Caramel_condition.mp3,-1,-1,2013-09-13T05:44:40Z,2023-10-23T02:10:02Z
7169,Dancing in slow motion,Ko0x,Ko0x,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,10748482,267000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CKo0x_-_Dancing_in_slow_motion.mp3,-1,-1,2013-09-13T05:41:58Z,2023-10-23T02:10:02Z
7170,Obsidian sky,Ko0x,Ko0x,http://www.youtube.com/user/ReclusiveLemming,Chiptune,,MPEG audio file,4209826,104000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CKo0x_-_Obsidian_sky.mp3,-1,-1,2013-09-13T05:42:29Z,2023-10-23T02:10:02Z
7171,Starlight sugar moon,Ko0x,Ko0x,http://www.youtube.com/user/ReclusiveLemming,Chiptune,,MPEG audio file,5240882,129000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CKo0x_-_Starlight_sugar_moon.mp3,-1,-1,2013-09-13T05:32:57Z,2023-10-23T02:10:02Z
7172,Wöhlerstrasse,Ko0x and Bzl,Ko0x and Bzl,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,5949440,147000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CKo0x_and_Bzl_-_W%C3%B6hlerstrasse.mp3,-1,-1,2013-09-13T05:35:20Z,2023-10-23T02:10:02Z
7173,Requiem of G,Ko0x and Okeanos,Ko0x and Okeanos,http://www.youtube.com/user/ReclusiveLemming,Chiptune,,MPEG audio file,6424570,159000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CKo0x_and_Okeanos_-_Requiem_of_G.mp3,-1,-1,2013-09-13T05:44:34Z,2023-10-23T02:10:02Z
7174,Titan odisey 2005,Lafarge,Lafarge,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,4100478,101000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLafarge_-_Titan_odisey_2005.mp3,-1,-1,2013-09-13T05:43:41Z,2023-10-23T02:10:02Z
7175,Among the stars,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,5142812,127000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Among_the_stars.mp3,-1,-1,2013-09-13T05:38:20Z,2023-10-23T02:10:02Z
7176,Autumn rain,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,2105286,51000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Autumn_rain.mp3,-1,-1,2013-09-13T05:30:42Z,2023-10-23T02:10:02Z
7177,Day and night,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,6576408,163000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Day_and_night.mp3,-1,-1,2013-09-13T05:40:34Z,2023-10-23T02:10:02Z
7178,Dom,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,4739458,117000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Dom.mp3,-1,-1,2013-09-13T05:37:22Z,2023-10-23T02:10:02Z
7179,Ebony owl netsuke,A-Move and Lamb,A-Move and Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,6197140,153000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Ebony_owl_netsuke.mp3,-1,-1,2013-09-13T05:38:34Z,2023-10-23T02:10:03Z
7180,Elfia piesn,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,3305874,81000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Elfia_piesn.mp3,-1,-1,2013-09-13T05:33:16Z,2023-10-23T02:10:03Z
7181,Faerie realm,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,1983035,48000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Faerie_realm.mp3,-1,-1,2013-09-13T05:30:48Z,2023-10-23T02:10:03Z
7182,Farewell tears,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,3985063,98000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Farewell_tears.mp3,-1,-1,2013-09-13T05:36:29Z,2023-10-23T02:10:04Z
7183,In your arms,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,2468913,60000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_In_your_arms.mp3,-1,-1,2013-09-13T05:30:26Z,2023-10-23T02:10:04Z
7184,Janosik,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,2561898,62000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Janosik.mp3,-1,-1,2013-09-13T05:44:37Z,2023-10-23T02:10:04Z
7185,Lightbeam,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,4314196,106000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Lightbeam.mp3,-1,-1,2013-09-13T05:31:49Z,2023-10-23T02:10:04Z
7186,Loneliness,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,5428060,134000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Loneliness.mp3,-1,-1,2013-09-13T05:38:26Z,2023-10-23T02:10:04Z
7187,Memoirs,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,2914029,71000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Memoirs.mp3,-1,-1,2013-09-13T05:30:41Z,2023-10-23T02:10:05Z
7188,Midnight,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,5634945,139000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Midnight.mp3,-1,-1,2013-09-13T05:37:31Z,2023-10-23T02:10:05Z
7189,Mind validator,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,6360117,157000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Mind_validator.mp3,-1,-1,2013-09-13T05:43:15Z,2023-10-23T02:10:05Z
7190,Mus hinther oom,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,6221147,154000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Mus_hinther_oom.mp3,-1,-1,2013-09-13T05:40:52Z,2023-10-23T02:10:05Z
7191,Platki sniegu,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,2420849,59000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Platki_sniegu.mp3,-1,-1,2013-09-13T05:30:38Z,2023-10-23T02:10:05Z
7192,Setting sun,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,4207621,104000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Setting_sun.mp3,-1,-1,2013-09-13T05:44:12Z,2023-10-23T02:10:05Z
7193,Syksyinen lehti,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,2239041,54000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_Syksyinen_lehti.mp3,-1,-1,2013-09-13T05:30:32Z,2023-10-23T02:10:05Z
7194,The notebook,Lamb,Lamb,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,5829304,144000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLamb_-_The_notebook.mp3,-1,-1,2013-09-13T05:37:19Z,2023-10-23T02:10:05Z
7195,Bother me,Lesnik,Lesnik,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,4471980,110000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLesnik_-_Bother_me.mp3,-1,-1,2013-09-13T05:36:54Z,2023-10-23T02:10:05Z
7196,Hot dogs,Lesnik,Lesnik,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,3827818,94000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLesnik_-_Hot_dogs.mp3,-1,-1,2013-09-13T05:35:20Z,2023-10-23T02:10:05Z
7197,Swimming across you,Lesnik,Lesnik,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,8403149,208000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLesnik_-_Swimming_across_you.mp3,-1,-1,2013-09-13T05:42:53Z,2023-10-23T02:10:05Z
7198,Chanel n,Lluvia,Lluvia,http://www.youtube.com/user/ReclusiveLemming,Chiptune,,MPEG audio file,8336862,207000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLluvia_-_Chanel_n.mp3,-1,-1,2013-09-13T05:44:44Z,2023-10-23T02:10:05Z
7199,Little computer boy,Look and Zalza,Look and Zalza,http://www.youtube.com/user/ReclusiveLemming,Chiptune,,MPEG audio file,4329860,107000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLook_and_Zalza_-_Little_computer_boy.mp3,-1,-1,2013-09-13T05:44:40Z,2023-10-23T02:10:05Z
7200,Apfel kaputt 2,Loonie,Loonie,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,2963830,73000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLoonie_-_Apfel_kaputt_2.mp3,-1,-1,2013-09-13T05:43:14Z,2023-10-23T02:10:05Z
7201,Contemplated,Loonie,Loonie,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,4348146,107000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLoonie_-_Contemplated.mp3,-1,-1,2013-09-13T05:41:07Z,2023-10-23T02:10:05Z
7202,Tandemluftballong,Loonie,Loonie,http://www.youtube.com/user/ReclusiveLemming,Chiptune,,MPEG audio file,3844080,95000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLoonie_-_Tandemluftballong.mp3,-1,-1,2013-09-13T05:29:04Z,2023-10-23T02:10:05Z
7203,Hollow,Luguber,Luguber,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,6590696,163000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CLuguber_-_Hollow.mp3,-1,-1,2013-09-13T05:37:44Z,2023-10-23T02:10:05Z
7204,1992,Maktone,Maktone,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,3705892,91000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMaktone_-_1992.mp3,-1,-1,2013-09-13T05:29:34Z,2023-10-23T02:10:06Z
7205,Freedom,Maktone,Maktone,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,6584938,163000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMaktone_-_Freedom.mp3,-1,-1,2013-09-13T05:39:46Z,2023-10-23T02:10:06Z
7206,Razor 1911 chipdisk 01,Maktone,Maktone,http://www.youtube.com/user/ReclusiveLemming,Chiptune,,MPEG audio file,4560252,112000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMaktone_-_Razor_1911_chipdisk_01.mp3,-1,-1,2013-09-13T05:37:56Z,2023-10-23T02:10:06Z
7207,Razor 1911 chipdisk 02,Maktone,Maktone,http://www.youtube.com/user/ReclusiveLemming,Chiptune,,MPEG audio file,1747452,42000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMaktone_-_Razor_1911_chipdisk_02.mp3,-1,-1,2013-09-13T05:30:48Z,2023-10-23T02:10:06Z
7208,SAE 03,Maktone,Maktone,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,3007016,74000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMaktone_-_SAE_03.mp3,-1,-1,2013-09-13T05:30:32Z,2023-10-23T02:10:06Z
7209,Flirt talk,Malmen,Malmen,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,6504302,161000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMalmen_-_Flirt_talk.mp3,-1,-1,2013-09-13T05:41:30Z,2023-10-23T02:10:06Z
7210,Flowers,Malmen,Malmen,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,7260776,180000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMalmen_-_Flowers.mp3,-1,-1,2013-09-13T05:44:29Z,2023-10-23T02:10:06Z
7211,Pudding refiner,Malmen,Malmen,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,7425861,184000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMalmen_-_Pudding_refiner.mp3,-1,-1,2013-09-13T05:43:45Z,2023-10-23T02:10:06Z
7212,Sun rocket,Malmen,Malmen,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,7948142,197000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMalmen_-_Sun_rocket.mp3,-1,-1,2013-09-13T05:42:04Z,2023-10-23T02:10:06Z
7213,Unbelievable lips,Malmen,Malmen,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,5949385,147000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMalmen_-_Unbelievable_lips.mp3,-1,-1,2013-09-13T05:39:49Z,2023-10-23T02:10:06Z
7214,Tease or please,Malmen and Joule,Malmen and Joule,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,7164812,178000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMalmen_and_Joule_-_Tease_or_please.mp3,-1,-1,2013-09-13T05:41:40Z,2023-10-23T02:10:06Z
7215,Tomorrow without you,Malmen and Joule,Malmen and Joule,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,8342742,207000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMalmen_and_Joule_-_Tomorrow_without_you.mp3,-1,-1,2013-09-13T05:39:49Z,2023-10-23T02:10:06Z
7216,Godisregn,Malmen and Zalza,Malmen and Zalza,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,7246400,180000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMalmen_and_Zalza_-_Godisregn.mp3,-1,-1,2013-09-13T05:38:14Z,2023-10-23T02:10:06Z
7217,Bergsmätaren lever,Mattis,Mattis,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,2491518,61000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMattis_-_Bergsm%C3%A4taren_lever.mp3,-1,-1,2013-09-13T05:30:26Z,2023-10-23T02:10:06Z
7218,Sleeping waste,Mem'o ree,Mem'o ree,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,8367676,208000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMem%27o_ree_-_Sleeping_waste.mp3,-1,-1,2013-09-13T05:34:41Z,2023-10-23T02:10:06Z
7219,Beautiful or not?,Me and Kenet,Me and Kenet,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,3900808,96000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMe_and_Kenet_-_Beautiful_or_not.mp3,-1,-1,2013-09-13T05:44:07Z,2023-10-23T02:10:06Z
7220,Summer breeze,Michu,Michu,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,3640626,89000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMichu_-_Summer_breeze.mp3,-1,-1,2013-09-13T05:44:44Z,2023-10-23T02:10:07Z
7221,T.A.L,Michu,Michu,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,2280239,55000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMichu_-_T.A.L.mp3,-1,-1,2013-09-13T05:30:26Z,2023-10-23T02:10:07Z
7222,Access denied,Michu and Jakim,Michu and Jakim,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,3262406,80000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMichu_and_Jakim_-_Access_denied.mp3,-1,-1,2013-09-13T05:30:45Z,2023-10-23T02:10:07Z
7223,Lena handen's secret,Michu and Zalza,Michu and Zalza,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,6038740,149000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMichu_and_Zalza_-_Lena_handen%27s_secret.mp3,-1,-1,2013-09-13T05:35:29Z,2023-10-23T02:10:07Z
7224,Gloria,Mitch and Dane,Mitch and Dane,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,7618178,189000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMitch_and_Dane_-_Gloria.mp3,-1,-1,2013-09-13T05:36:42Z,2023-10-23T02:10:07Z
7225,Legoman,Mitch and Dane,Mitch and Dane,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,4387355,108000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMitch_and_Dane_-_Legoman.mp3,-1,-1,2013-09-13T05:37:12Z,2023-10-23T02:10:07Z
7226,Pools of poison,Mitch and Dane,Mitch and Dane,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,9036122,224000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMitch_and_Dane_-_Pools_of_poison.mp3,-1,-1,2013-09-13T05:42:18Z,2023-10-23T02:10:07Z
7227,Funky mohstard,Moh,Moh,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,3195184,78000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMoh_-_Funky_mohstard.mp3,-1,-1,2013-09-13T05:38:58Z,2023-10-23T02:10:07Z
7228,Rolf's pepparkakshus!,Moh,Moh,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,3832587,94000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMoh_-_R0lf%27s_pepparkakshus%21.mp3,-1,-1,2013-09-13T05:40:48Z,2023-10-23T02:10:07Z
7229,12th moon rising,Mr. Death,Mr. Death,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,6270080,155000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMr_Death_-_12th_moon_rising.mp3,-1,-1,2013-09-13T05:34:41Z,2023-10-23T02:10:07Z
7230,Castles & adventures,Mr. Death,Mr. Death,http://www.youtube.com/user/ReclusiveLemming,Chiptune,1000 subscribers compilation,MPEG audio file,5437717,134000,,,320,,,,file://localhost/G:%5CShared%20Music%5CReclusiveLemming_-_Chiptune_compilation_-_1000_Subscribers%5CMr_Death_-_Castles_%26_adventures.mp3,-1,-1,2013-09-13T05:43:01Z,2023-10-23T02:10:07Z
